Start,Destination,Distance_KM,Num_Signals,Total_Signal_Wait,Queue_Length,Time_Car,Time_Bike,Time_Cycle,Time_Bus,Time_Metro,Expense_Car,Expense_Bike,Expense_Cycle,Expense_Bus,Expense_Metro,Pollution_Car,Pollution_Bike,Pollution_Cycle,Pollution_Bus,Pollution_Metro,Rush_Factor,Pollution_Exposure,Physical_Activity
Saket,AIIMS,16.506104419613273,10,1047,84,46.93176845161808,37.54541476129447,70.39765267742712,43.3181221419417,43,120.47724316595637,49.00120971586284,0,19,42,199.97929926800617,155.56161337687124,0,101.45319499015427,37.530602713950806,0.84,227,1
Okhla,Dwarka,26.372614348067668,9,757,32,48.35922116439239,38.68737693151391,72.53883174658858,52.031065397270865,29,232.74837355996914,98.83095097331851,0,16,21,369.82440547691544,230.57729254951317,0,107.33478264994203,56.98040172720864,0.32,176,1
Rajouri Garden,AIIMS,8.248267683829132,10,925,25,26.34517089947983,21.076136719583864,39.517756349219745,26.214205079375795,33,58.608767818357165,25.54285698588796,0,12,47,111.47674313515564,58.118491972276615,0,57.17485381225676,24.422347056776115,0.25,284,1
AIIMS,Dwarka,12.747155731793256,10,873,14,33.7629024847148,27.010321987771842,50.6443537270722,36.51548298165777,35,81.62383289313253,38.63684642232741,0,26,21,135.76445315846178,97.81833568731618,0,49.08473786948934,30.63305325108891,0.14,469,1
Lajpat Nagar,Saket,31.795381761250248,2,217,35,47.814416822933644,38.25153345834692,71.72162523440046,53.17730018752037,30,303.66589036655347,107.54778229026707,0,35,38,374.8683697293687,209.7619044917682,0,200.66343141359786,69.64663671951365,0.35,131,1
Uttam Nagar,Okhla,37.870161295783106,3,221,76,53.69310839191701,42.95448671353361,80.53966258787551,55.43173007030041,24,278.5599035526202,99.11365354190626,0,16,39,456.9199864420187,202.35154232812036,0,237.54471383683764,73.34924019358061,0.76,247,1
Shahdara,Rajouri Garden,14.32399038112041,5,617,31,29.066304230737217,23.253043384589773,43.599456346105825,29.27956507688466,31,136.36497951010762,57.197818464677106,0,23,46,206.0759060432849,140.00038155041065,0,79.48722763884089,42.58092450473877,0.31,117,1
Greater Kailash,Kashmere Gate,20.93717438730409,4,470,79,69.81277686919722,55.85022149535778,104.71916530379583,73.97533224303666,29,135.8226152402968,83.61578829658934,0,11,21,244.27764277232504,112.3858186872954,0,114.81128099803244,62.06047190510044,0.79,460,1
AIIMS,Kashmere Gate,17.957274061776022,2,147,38,56.924575068075896,45.53966005446072,85.38686260211384,64.30949008169108,34,94.08226044991869,59.62775429517482,0,17,30,260.755095223344,157.62071773095647,0,76.4172893618042,29.440503733017877,0.38,420,1
Chandni Chowk,Vasant Kunj,12.243347527023854,9,842,77,50.29192577701471,40.23354062161177,75.43788866552207,49.15031093241765,40,107.04520175222085,39.28629316888379,0,14,37,175.68248243540324,95.61525672430126,0,88.40601252066675,16.806057846910978,0.77,210,1
Kashmere Gate,Rohini,24.558318842072943,6,629,80,50.74298698040416,40.59438958432333,76.11448047060624,49.29158437648499,21,187.09443582894085,69.98374454836097,0,30,39,319.5343731216334,200.03274142156633,0,91.72874294408199,38.26033342471154,0.8,428,1
Mayur Vihar,Rajouri Garden,32.24833258405389,5,321,65,88.85821844208525,71.0865747536682,133.28732766312788,98.42986213050229,29,315.67872288359655,81.83760832241772,0,26,31,419.6276861006219,161.51650107616692,0,203.44335677647308,84.88998518593165,0.65,292,1
Greater Kailash,Laxmi Nagar,6.869902862223765,8,675,2,18.79352207410751,15.03481765928601,28.190283111161264,20.352226488929013,38,56.41012497285564,25.861675286507865,0,29,46,88.42476647941649,49.470667290731384,0,42.09596848552213,12.395874138008372,0.02,126,0
Connaught Place,Moti Nagar,8.421742683224624,2,264,65,29.19916041733552,23.35932833386842,43.79874062600328,27.038992500802625,39,81.56679274616567,18.024057124205548,0,23,50,85.03297577461181,43.34034437458727,0,66.73088816469294,12.258177203969655,0.65,259,1
Rajouri Garden,Sarojini Nagar,25.00847463542404,10,822,2,42.147889168159196,33.71831133452736,63.221833752238794,47.97746700179104,24,165.76007103046092,68.65108934685861,0,13,24,285.38100973609517,197.9236479667053,0,107.02229634060525,41.512601087757844,0.02,249,1
Tughlakabad,Tilak Nagar,17.677668478488485,10,882,0,34.07684196981225,27.261473575849802,51.115262954718375,38.092210363774704,38,166.66689062821658,58.535234754766314,0,36,22,216.59839668605153,131.35756848945164,0,99.5744897634761,23.391779965096585,0.0,131,1
Connaught Place,Lajpat Nagar,20.35158254805293,7,664,55,52.55252868802271,42.04202295041817,78.82879303203407,54.863034425627255,26,161.20433656014447,50.17745136388066,0,14,32,284.53914229761347,167.0122361584691,0,120.67045874275071,32.96504991225309,0.55,403,1
Tilak Nagar,Vasant Kunj,5.106580740760886,9,895,75,34.19044331185093,27.352354649480745,51.28566496777639,29.828531974221114,29,29.702876020275703,15.48521053055593,0,11,34,66.366773342496,49.53265618245452,0,18.008938859224934,14.530187020203762,0.75,259,1
Kalkaji,Mayur Vihar,22.81855019859083,4,312,45,56.09962362704521,44.879698901636175,84.14943544056781,61.51954835245425,30,220.86156198333236,77.0715953074749,0,27,37,239.98652278104572,189.55308089396132,0,151.17334376265592,26.878256498656345,0.45,381,1
Karol Bagh,Okhla,21.31797688126662,8,884,59,65.12007335705724,52.096058685645794,97.68011003558586,69.34408802846869,23,142.68106236529306,72.12679384326815,0,16,21,274.6462882841737,111.9423680266464,0,94.63162378955136,56.91762005081266,0.59,140,1
Karol Bagh,Rajouri Garden,24.89204809980918,6,687,41,53.87981049240631,43.10384839392505,80.81971573860946,57.655772590887565,35,134.886199922592,73.40882377547446,0,14,27,317.14650860176107,202.23356508996682,0,174.97598800074888,74.17764756862647,0.41,462,1
Tilak Nagar,Rohini,10.347874748262994,10,1046,84,37.27422774213665,29.819382193709323,55.91134161320498,31.729073290563985,24,73.67369147960346,22.933591752008205,0,18,25,116.94924766088741,51.83771683138424,0,46.59130832362753,19.70312297067293,0.84,224,1
Mayur Vihar,Nehru Place,30.405611805281143,8,862,87,54.260120343363695,43.40809627469096,81.39018051504554,52.71214441203643,32,171.9927864816098,98.0238896984124,0,38,27,419.3247859578746,300.2054555241329,0,116.54848579628847,83.7983772062617,0.87,353,1
Janakpuri,Karol Bagh,31.33520326371646,3,192,50,57.57429024589791,46.05943219671833,86.36143536884687,62.48914829507749,30,205.2339448091178,62.99702078857767,0,20,34,321.80006264735755,293.06760973619663,0,165.05969409136895,69.31033571822144,0.5,402,1
Janakpuri,Greater Kailash,15.695002815346964,9,672,52,48.47876192466673,38.783009539733385,72.71814288700008,49.974514309600075,41,84.98268645305339,39.01634860459618,0,20,21,176.23208567872823,129.82511587015196,0,96.84275656296668,46.19068889249049,0.52,272,1
Lajpat Nagar,Chandni Chowk,24.987763221490322,9,729,4,37.96690066965702,30.373520535725618,56.95035100448553,43.16028080358842,29,167.89451313516827,51.28384379321902,0,19,36,333.97489880550694,179.27428379532623,0,87.20381738661526,42.51141925223113,0.04,202,1
Dwarka,Rohini,35.80130537369109,5,590,73,98.58730239785865,78.86984191828692,147.88095359678798,108.10476287743037,21,291.38843551070386,113.49051314186906,0,19,26,368.4784904224033,212.857670141036,0,253.43532596478414,62.619120606508055,0.73,432,1
Dwarka,Rohini,32.93266167484602,7,612,38,50.3187932701063,40.25503461608504,75.47818990515944,54.78255192412755,41,286.1811765289261,108.62545911342889,0,32,31,486.9484999314313,293.46507304671536,0,206.28179947153072,92.93754320382378,0.38,416,1
Kalkaji,Tilak Nagar,30.113404639078823,9,963,65,66.55027360623684,53.240218884989474,99.82541040935527,69.4603283274842,26,287.8827370066487,64.70153922486854,0,30,24,355.04223134496755,282.06228636128935,0,115.42530299298497,75.34865126176437,0.65,405,1
Moti Nagar,Okhla,16.15038030451388,8,512,56,47.60917824494996,38.08734259595997,71.41376736742494,49.53101389393995,42,143.43063490858128,62.625311284313746,0,27,31,215.14171538805317,142.8672790740359,0,53.746392379276514,25.605694151565807,0.56,367,1
Greater Kailash,Sarojini Nagar,28.62148904145579,10,968,42,50.98996762446292,40.79197409957034,76.48495143669439,53.1879611493555,22,274.8429140484493,83.54726293975838,0,27,45,324.67043818584006,210.71550679222818,0,117.6638738051103,61.40362997135139,0.42,182,1
Rohini,Okhla,25.28967079251039,8,767,33,85.31384258365776,68.25107406692621,127.97076387548664,96.37661110038931,45,247.14168675317828,80.36881327340362,0,23,29,273.8619548629909,221.3286066033828,0,91.53734117157016,54.71998842722726,0.33,418,1
Saket,Chandni Chowk,21.918646096744084,4,283,47,42.99613653239852,34.39690922591882,64.49420479859779,45.99536383887823,21,137.2712485618601,79.11357842165364,0,22,44,227.29335789706195,185.88500009040555,0,110.90490084155124,58.78577132522343,0.47,300,1
Rohini,Greater Kailash,39.409846208118374,10,928,0,119.29427313515744,95.43541850812596,178.94140970273617,140.15312776218892,38,285.02418589952487,122.6031163934359,0,32,41,544.4464997006639,263.9396474987974,0,207.67317844085503,113.75692167077814,0.0,410,1
Rohini,Moti Nagar,11.423617145170983,8,652,98,36.46240072548224,29.169920580385792,54.69360108822336,30.954880870578684,39,113.08955056506638,40.19465303250429,0,21,26,130.95824105105697,110.38632628243072,0,52.998659153015176,30.76655863384366,0.98,359,1
Dwarka,Tilak Nagar,17.595904450902392,8,678,76,38.13681616725833,30.509452933806667,57.2052242508875,35.16417940071,32,144.62570954534152,68.2826656729711,0,37,28,203.47083986666885,164.83193992510772,0,95.87093154439954,19.395216959380296,0.76,337,1
Shahdara,Kalkaji,32.29954764106538,3,223,69,64.01356516566435,51.21085213253148,96.02034774849652,69.01627819879722,29,176.77532649493534,128.63934438291034,0,34,28,401.917222287379,293.28086977033297,0,144.43692272130087,38.42614612274782,0.69,256,1
Okhla,Rohini,29.20115487019228,10,984,50,60.98271359049429,48.78617087239544,91.47407038574144,63.97925630859315,36,273.53723323086115,101.19351758680483,0,34,50,337.77561114405853,156.2532480803506,0,93.9064144609979,69.56158471289868,0.5,357,1
Tughlakabad,Shahdara,27.13460841808578,6,647,80,54.94194672765123,43.953557382120984,82.41292009147685,54.33033607318147,33,257.5764186266028,76.53302329182797,0,31,50,376.35149327175077,193.31339216736023,0,110.5679961485049,53.40108444728818,0.8,233,1
Tughlakabad,Pitampura,32.95737321863197,4,390,48,46.19068201601376,36.95254561281101,69.28602302402064,49.42881841921651,36,284.2416101134606,98.79002677915236,0,27,48,493.13393773882706,266.9249285160427,0,209.83074698004447,50.226160243484784,0.48,381,1
Tilak Nagar,Nehru Place,38.40941702532926,10,938,23,84.95792994302025,67.9663439544162,127.43689491453037,96.5495159316243,28,232.95151358612094,114.23539138563233,0,10,32,541.9885829171485,280.6245913011496,0,166.07317445531328,89.26807689993939,0.23,168,1
Connaught Place,Kalkaji,15.228305175055967,8,870,22,53.30936014247861,42.64748811398289,79.96404021371791,58.77123217097433,32,141.1520991113992,45.30626153368614,0,24,29,204.73438347793055,106.91484876478391,0,74.10881719233682,36.78671520125548,0.22,354,1
Rohini,Kalkaji,11.58941264249918,4,374,78,45.601451414881566,36.48116113190525,68.40217712232234,45.12174169785788,28,104.69724070719732,30.25320719360527,0,12,20,171.48650423454325,69.02748876438882,0,82.32452946411176,23.913275644329353,0.78,158,1
Chandni Chowk,Tughlakabad,7.230149584972983,6,646,43,21.252937307380883,17.002349845904707,31.879405961071324,18.703524768857058,29,68.62062035002786,26.697632502109585,0,30,21,84.36407471162941,64.16420379976148,0,39.39019475152815,11.364824264005433,0.43,225,1
Kashmere Gate,Tughlakabad,13.404259418411256,9,747,24,31.005026507211817,24.804021205769455,46.50753976081772,32.40603180865418,34,76.09806406284899,30.719212902877484,0,18,50,185.26271770047666,117.0018987755241,0,102.88569956726039,17.82520228742192,0.24,187,1
Sarojini Nagar,Moti Nagar,31.468087966898157,2,227,76,44.01760877499402,35.21408701999521,66.02641316249102,43.82113052999282,31,197.93653256660576,82.11245304023127,0,19,49,350.79193348000325,291.48464671498095,0,234.0954178632876,87.5536747127776,0.76,283,1
Chandni Chowk,Moti Nagar,12.410809172458556,2,74,51,30.25210665320386,24.20168532256309,45.37815997980579,30.10252798384463,30,104.71648023930028,43.78018222422902,0,20,29,184.6173711066014,69.08435898585853,0,87.66597112366311,15.91304668590415,0.51,373,1
Pitampura,Rohini,25.33700546372378,10,1116,81,68.92959306247995,55.14367444998396,103.39438959371992,69.51551167497594,29,154.90985420448217,101.1013573481684,0,25,26,372.8508798073382,235.07860385996383,0,187.86914206455387,39.90803876631906,0.81,183,1
Mayur Vihar,Vasant Kunj,10.873157672339639,8,518,11,21.305548355211727,17.044438684169382,31.95832253281759,22.76665802625407,43,91.62385007307239,27.361974242191703,0,17,40,121.01872200095222,55.28254346819952,0,57.905349921177496,10.929833837774868,0.11,264,1
Dwarka,Karol Bagh,15.650690442988349,5,547,78,33.02080583730936,26.41664466984749,49.531208755964045,29.424967004771233,44,131.94802356013395,52.347910414851725,0,30,49,194.1022647659747,81.06411551920912,0,101.11474768297235,35.73737975735203,0.78,211,1
AIIMS,Moti Nagar,12.586115303196895,7,1001,56,35.08459343073716,28.067674744589727,52.62689014610574,32.90151211688459,22,80.41891508748185,34.50622770408528,0,18,50,162.03235421205264,82.10633849055466,0,46.638845283660466,28.729232021915568,0.56,271,1
Kashmere Gate,Okhla,11.621336849372508,6,574,78,29.315380906452546,23.452304725162037,43.97307135967882,24.978457087743056,35,73.77292321417673,37.67240604104921,0,28,37,135.24485824550626,68.35425411989806,0,48.184310199376675,11.893251089335777,0.78,443,1
Kalkaji,Rohini,38.52901623145622,7,436,48,51.828450766036084,41.46276061282887,77.74267614905412,55.9941409192433,36,268.56478670782593,123.43045900978747,0,35,20,524.2352162662046,327.3994685890751,0,158.23641249431512,52.771036636309255,0.48,375,1
AIIMS,Vasant Kunj,38.22966744177569,7,494,64,115.74942840003052,92.59954272002443,173.6241426000458,130.0993140800366,42,242.11071435353696,125.11870565509298,0,19,33,487.4964285390443,351.7769701305454,0,271.60342039389246,111.07187754396108,0.64,352,1
Karol Bagh,Tilak Nagar,5.9317003771055745,2,115,38,18.683697462375566,14.946957969900453,28.02554619356335,18.62043695485068,43,43.04755191322916,14.307604724934349,0,39,31,75.0903694707213,54.65739312192623,0,23.58363913968781,14.766054239656144,0.38,409,0
Dwarka,AIIMS,39.90637541763214,5,408,84,61.82854322890982,49.46283458312786,92.74281484336473,63.39425187469178,38,262.25017158250085,88.12129470334979,0,25,44,469.45322358557934,276.5378937053201,0,239.82626152284968,111.73507235812414,0.84,495,1
Tughlakabad,Rohini,7.315519912912533,9,908,35,29.121888354678067,23.297510683742455,43.6828325320171,28.34626602561368,36,63.63885624815877,24.638509614940386,0,12,20,79.31929378194329,47.07248852349831,0,39.18287454169372,21.70761955591949,0.35,206,1
Tughlakabad,Janakpuri,34.343622476132936,10,846,55,109.62792878277051,87.70234302621641,164.44189317415578,122.75351453932461,45,266.6351011315244,123.19083779925919,0,32,49,421.9548068946695,278.79770381534905,0,250.87779572358815,98.77727641158745,0.55,318,1
Kalkaji,AIIMS,11.698054222574996,3,249,12,18.06023347477648,14.448186779821185,27.090350212164722,19.672280169731778,29,64.95386354292057,32.51003780222208,0,35,32,157.32913753310044,84.01972708993442,0,68.59126301902899,19.381390310720278,0.12,272,0
Mayur Vihar,Karol Bagh,38.520344722501804,5,558,38,99.27281258177554,79.41825006542044,148.9092188726633,113.72737509813065,31,332.32784852739053,108.68315353234324,0,29,27,389.57757140986905,331.69159008371093,0,207.9268539095788,107.5245599713176,0.38,388,1
AIIMS,Tughlakabad,30.99659475898532,10,1274,19,55.29969598981605,44.23975679185284,82.94954398472407,60.95963518777926,44,288.7132651153241,96.37595572934363,0,11,50,311.43879265251286,260.0438029741609,0,166.24470911440696,71.88593064409316,0.19,300,1
Sarojini Nagar,Moti Nagar,34.089316814865384,2,167,75,48.31529885378809,38.65223908303048,72.47294828068215,49.17835862454571,29,226.76324539965054,114.67372212298686,0,40,38,443.1102343722617,338.88958197434147,0,164.50880418432152,80.83188404728313,0.75,283,1
Kalkaji,Kashmere Gate,34.7504727319303,3,250,37,60.43923399748429,48.351387197987435,90.65885099622643,68.12708079698115,21,250.9323055388004,88.76088801206886,0,25,47,396.91271523460665,200.53346645523933,0,250.1027200475423,102.33123205644654,0.37,321,1
Karol Bagh,Kashmere Gate,31.487739372581338,2,189,30,47.46655825406227,37.97324660324982,71.1998373810934,52.759869904874726,24,307.4768527240282,118.36548729574827,0,29,31,371.4665614786839,279.5771699395513,0,114.4091023005759,63.733042834239285,0.3,242,1
Connaught Place,Karol Bagh,31.073883053827213,4,307,13,74.72998034750194,59.783984278001554,112.0949705212529,87.47597641700231,27,173.82065595620696,121.50283245720736,0,40,37,440.3892653332956,203.5955395097654,0,118.84322191645914,72.15446942496921,0.13,249,1
Vasant Kunj,Tilak Nagar,20.605583582975587,5,620,22,51.680774100212396,41.34461928016992,77.52116115031859,57.61692892025487,27,108.19542139946407,63.000753762795405,0,23,30,278.9212679016496,191.96691951095335,0,151.4061149125726,24.182815353092735,0.22,259,1
Okhla,Lajpat Nagar,33.59454499423869,7,743,19,48.76540838924447,39.01232671139558,73.1481125838667,54.918490067093366,39,229.59800883913982,84.76728495595374,0,26,36,470.9182925085844,273.27972105424425,0,118.98962957068247,78.64160267828031,0.19,218,1
Kashmere Gate,Rohini,29.14446151098744,9,627,80,59.70449560370965,47.76359648296773,89.55674340556448,60.04539472445158,36,151.6987859776038,115.07418476890574,0,17,24,432.51572818504695,230.3819637167841,0,221.95868954972423,39.03394171197529,0.8,187,1
Greater Kailash,Connaught Place,6.522650363568073,4,438,2,18.41952045762614,14.735616366100913,27.629280686439213,20.703424549151368,23,62.35274657004063,23.511917662309898,0,22,46,96.97641465390033,37.48865680197094,0,36.06121671078279,7.482392706051629,0.02,108,0
Janakpuri,Chandni Chowk,24.456774617740596,6,543,37,50.54402178481063,40.43521742784851,75.81603267721594,55.25282614177276,26,225.2077007614362,62.3763931624115,0,12,21,260.90885403573594,165.20369529652612,0,151.4708496049883,66.02092495683371,0.37,408,1
Kalkaji,AIIMS,21.04912839898266,3,214,90,35.0702062496058,28.056164999684643,52.605309374408705,30.684247499526965,22,143.40048934838185,59.92303012911922,0,27,36,255.3898228643901,130.10056957326483,0,76.88454390283273,30.246809613501792,0.9,385,1
Dwarka,Rohini,5.079787155794821,8,1051,44,26.50086178618737,21.2006894289499,39.75129267928106,23.601034143424844,32,46.178840161151506,17.179522772814128,0,16,45,51.2597169568218,33.839864107016126,0,24.224421912010566,6.894281647226153,0.44,465,1
Janakpuri,Mayur Vihar,23.73354069698342,4,480,60,74.3009683102871,59.440774648229684,111.45145246543066,80.36116197234452,22,122.80759955967352,94.2317738604551,0,25,27,323.9982559054729,215.17266130767058,0,102.7750826208148,45.992984187476516,0.6,448,1
Vasant Kunj,Karol Bagh,6.678493623307547,3,248,1,11.048389794270458,8.838711835416367,16.572584691405687,12.45806775312455,20,51.12767412964878,16.741531800821818,0,17,25,95.50698542693436,49.289843239712354,0,47.32551182717961,7.147852252426356,0.01,308,0
Dwarka,Karol Bagh,18.252161117471072,7,725,71,50.20841955491646,40.16673564393317,75.31262933237468,49.450103465899744,42,124.037100479638,43.54575702348466,0,35,36,212.02157655226742,157.0543879989674,0,99.16213021946288,34.07092649201009,0.71,403,1
Okhla,Vasant Kunj,6.444087441846987,7,755,54,35.385531657881,28.308425326304803,53.078297486821505,34.0626379894572,34,45.01297781788457,16.29635588370735,0,31,25,71.52292397290755,35.79460106336946,0,20.09309854971458,10.865864576597875,0.54,412,1
Connaught Place,Chandni Chowk,13.940359843927542,8,827,57,39.951673277714065,31.961338622171255,59.9275099165711,39.34200793325688,24,92.76367026320646,41.179608441605076,0,25,28,161.06111644932898,79.47196017233222,0,110.42585428219053,35.98905411340173,0.57,130,1
Kalkaji,Shahdara,32.62749205186731,2,259,63,47.4475747979623,37.95805983836984,71.17136219694345,48.93708975755475,33,284.467247489901,119.84346543733179,0,14,44,399.11592328881744,171.97011461294005,0,223.15420330497696,82.96786608985215,0.63,118,1
Kalkaji,Rajouri Garden,5.48824025468324,2,253,39,12.56207192016239,10.049657536129914,18.843107880243586,10.674486304194868,32,30.493631498511768,18.944062431288554,0,14,33,72.59439062099413,29.940495677225087,0,23.24292755175282,16.251824238555525,0.39,251,0
Nehru Place,Uttam Nagar,26.223528893830327,8,667,53,46.620848544366915,37.29667883549353,69.93127281655038,47.745018253240296,23,147.38737815879009,59.51767964883089,0,37,45,336.42267288655086,159.45224728105805,0,120.0980186013467,36.406265552353915,0.53,480,1
Greater Kailash,Sarojini Nagar,14.081645620255292,2,285,6,23.460606966039563,18.76848557283165,35.190910449059345,27.352728359247475,20,90.11639993782586,28.624267429174157,0,20,35,181.47703619094145,102.76647938344733,0,57.29505625791415,38.92529508243382,0.06,397,1
Greater Kailash,Rohini,31.66638903713452,6,512,52,73.1805593451007,58.54444747608056,109.77083901765106,80.21667121412084,43,288.49274251795015,72.8553805885591,0,27,41,347.8292516758136,266.9818233418467,0,244.25537711337893,52.42226270190159,0.52,263,1
Chandni Chowk,Nehru Place,39.957903989876826,10,837,46,72.11553286906152,57.69242629524922,108.17329930359229,79.13863944287382,40,227.78226068019333,100.96167616784923,0,24,34,428.7671192297943,319.8933837882112,0,185.6460265285727,80.54609846112132,0.46,470,1
Mayur Vihar,Kalkaji,39.4601084584428,5,561,98,94.80010971611198,75.84008777288959,142.20016457416796,101.16013165933437,44,268.3053432214746,107.61349092247984,0,38,38,433.6323155306856,264.7320812857171,0,128.66669562364763,64.93461575940171,0.98,255,1
Moti Nagar,Kashmere Gate,18.484377020535533,9,972,21,64.06917346274466,51.25533877019573,96.10376019411699,71.28300815529359,36,150.0774320382314,66.48677867375196,0,26,48,238.97611713090333,158.27928050001415,0,112.96833445621498,19.27203153503788,0.21,271,1
Saket,Laxmi Nagar,38.44395829332585,10,913,53,61.331160146816345,49.06492811745308,91.99674022022452,64.59739217617961,35,335.7435278751662,132.2934641909359,0,38,32,423.37236988238044,267.6333089177484,0,129.80556615099644,52.66606244769872,0.53,431,1
Tilak Nagar,Lajpat Nagar,9.389890836551697,4,443,26,23.961711351954648,19.16936908156372,35.94256702793197,24.954053622345576,23,93.12320621180577,33.882768126996396,0,25,42,104.69107465149932,80.3096257815217,0,75.02641004863075,12.905120689858904,0.26,483,1
Greater Kailash,Connaught Place,32.974545293805605,7,552,6,55.92699658846648,44.741597270773184,83.89049488269973,65.31239590615976,25,199.92470760203756,116.22292463807078,0,22,26,415.98057046239666,278.4267288233427,0,197.90217478361,91.23311651821068,0.06,470,1
Pitampura,Dwarka,21.71517207620503,9,361,17,59.28312948471912,47.4265035877753,88.92469422707867,68.73975538166295,35,181.21222361282292,80.43316691612239,0,21,33,287.8411754891511,138.71780722803874,0,116.66489355624412,33.59642726150862,0.17,469,1
Tughlakabad,Karol Bagh,12.655227017685384,2,319,33,25.432738606811018,20.346190885448816,38.14910791021653,25.91928632817322,23,77.9420111161049,47.06883832251014,0,37,44,128.41515472860956,114.72315663117098,0,60.728326909899494,16.84171452430995,0.33,473,1
Mayur Vihar,Pitampura,5.681386887253931,7,616,47,21.46500331042841,17.17200264834273,32.197504965642615,18.958003972514092,29,36.90905811773276,19.274685373464614,0,13,30,83.7781815819199,28.723389927973063,0,44.6168035467544,14.174939671897926,0.47,174,1
Tughlakabad,Tilak Nagar,38.65824533924446,10,854,34,70.6288255943669,56.50306047549353,105.94323839155035,78.35459071324027,45,215.30994607759402,153.91448442899656,0,21,29,545.5744336008784,220.69474571546658,0,144.41814379699932,43.49220157463155,0.34,171,1
Rohini,Tughlakabad,22.750139079670205,5,484,54,48.66878043280479,38.935024346243836,73.00317064920718,50.802536519365745,24,209.8670510867575,76.40359910064895,0,25,45,296.546881448518,164.8135338280339,0,155.6981491693554,37.5774766354828,0.54,421,1
Janakpuri,Chandni Chowk,25.001157870837986,7,614,31,46.77635916030242,37.42108732824194,70.16453874045362,50.5316309923629,36,204.71590633966412,99.66556047174616,0,38,44,259.5179389663083,156.9820015836012,0,196.20668614846318,32.61134526632502,0.31,436,1
Rohini,Vasant Kunj,33.50591210401281,8,670,19,94.74055021181788,75.79244016945431,142.1108253177268,110.28866025418145,37,173.04510586298034,117.22735813590182,0,15,22,344.92091349625036,279.1946842782511,0,194.4180879244487,81.48216474441259,0.19,429,1
AIIMS,Uttam Nagar,13.011168392094511,7,946,36,36.943814945153406,29.555051956122725,55.41572241773011,37.73257793418409,38,72.07171593226634,43.090812435861366,0,13,42,190.22460177618652,65.7716197786778,0,85.71403184049898,35.65052338862609,0.36,258,1
Tughlakabad,Okhla,35.12967874574558,3,233,67,84.57196304949103,67.65757043959283,126.85794457423654,93.68635565938924,43,315.6239346971806,98.24542687214328,0,21,24,390.55967113199694,339.01626586890137,0,217.9063140856064,57.36422176128365,0.67,449,1
Mayur Vihar,Shahdara,34.40560247379633,4,185,1,88.48177405807047,70.78541924645639,132.7226610871057,105.57812886968456,24,243.67675104395238,132.73193866526393,0,21,37,464.8594430568788,186.94255896670757,0,198.59386833006246,40.612160590100316,0.01,272,1
Shahdara,Lajpat Nagar,28.092216651945026,3,264,1,32.34146362906156,25.873170903249246,48.51219544359233,38.009756354873865,42,220.95961763104083,101.12612034856585,0,39,20,289.1360849569903,148.12885505182973,0,200.99164085914163,57.64801860879498,0.01,441,1
Mayur Vihar,Chandni Chowk,9.028439326364268,9,1148,93,37.95350192299524,30.36280153839619,56.93025288449286,30.94420230759428,23,80.51013812837549,20.274028999397032,0,28,26,100.86461662337062,56.8434226324482,0,54.67253105259482,22.861053631871545,0.93,150,1
Janakpuri,Nehru Place,38.21607726146722,4,611,42,67.16552936428413,53.732423491427305,100.7482940464262,73.79863523714096,44,312.24327401208865,100.72923572627305,0,27,32,389.42512308396203,351.52032853350306,0,187.7039359903905,110.3031416706826,0.42,109,1
Greater Kailash,Okhla,36.728488313311274,10,1103,82,102.9204723795642,82.33637790365137,154.3807085693463,110.30456685547703,21,319.6317329361588,90.50152497635726,0,19,41,512.7923817384905,289.75901825342095,0,199.34614069471777,78.27158994871205,0.82,332,1
Connaught Place,Saket,18.941272771758044,3,267,65,29.776158256509785,23.82092660520783,44.664237384764675,27.731389907811742,29,162.96354514471116,54.83181839889323,0,25,25,250.17428545847417,189.00681111027288,0,140.73729209361306,51.902883660445546,0.65,117,1
Dwarka,Greater Kailash,16.84888994018726,8,871,15,61.72332198939158,49.37865759151327,92.58498298408736,70.06798638726988,31,109.54683736247848,34.926596980123904,0,35,34,248.85490084027305,86.82975746643397,0,93.61079068844798,23.028497413435552,0.15,446,1
Rohini,Karol Bagh,8.386050256225548,5,489,100,29.44107607823495,23.552860862587963,44.16161411735243,21.729291293881936,28,58.66798682858911,22.223642558508075,0,36,46,96.02624533490797,57.95586702746842,0,42.76356560743779,10.245710513078624,1.0,125,1
Uttam Nagar,Shahdara,21.767759166139573,3,351,69,38.299714486141575,30.639771588913263,57.449571729212366,37.75965738336989,40,176.896678378737,54.07403627675268,0,12,38,247.7223955428931,213.75357680260552,0,119.91201986790233,40.98271007600137,0.69,340,1
Greater Kailash,Uttam Nagar,30.148399533904314,2,189,10,84.45329564008301,67.56263651206642,126.67994346012452,99.54395476809961,22,251.04135458464367,87.82350564822019,0,11,31,389.655157051176,220.13829325230665,0,132.9093898638175,58.88901511256218,0.1,302,1
Pitampura,Sarojini Nagar,5.401708005403901,8,611,42,22.370699923568047,17.896559938854438,33.55604988535207,20.04483990828166,37,49.18740437816445,16.82492941343323,0,24,47,71.0342911717235,36.612863467208165,0,34.56341442590914,6.7357065382657435,0.42,214,1
