Start,Destination,Distance_KM,Num_Signals,Total_Signal_Wait,Queue_Length,Time_Car,Time_Bike,Time_Cycle,Time_Bus,Time_Metro,Expense_Car,Expense_Bike,Expense_Cycle,Expense_Bus,Expense_Metro,Pollution_Car,Pollution_Bike,Pollution_Cycle,Pollution_Bus,Pollution_Metro,Rush_Car,Rush_Bike,Rush_Cycle,Rush_Bus,Rush_Metro,Pollution_Exposure_Car,Pollution_Exposure_Bike,Pollution_Exposure_Cycle,Pollution_Exposure_Bus,Pollution_Exposure_Metro,Physical_Activity
Tughlakabad,Pitampura,34.61080940268927,3,283,93,75.57904414023139,60.46323531218511,113.36856621034708,79.09485296827766,24,239.6237612807195,104.90602164743947,0,29,39,476.5333679751208,205.7033087375474,0,220.54161565579633,68.34120505967302,0.93,0.7440000000000001,0,0,0.4743546814683075,197,236.39999999999998,295.5,242,76,1
Laxmi Nagar,Pitampura,36.0960555696626,8,702,51,69.29352633031357,55.434821064250855,103.94028949547035,74.95223159637628,39,257.27387862975985,135.1412727391169,0,20,28,495.2602883868266,286.32036458702345,0,284.7263537677796,78.50135249655679,0.51,0.40800000000000003,0,0,0.7811595392588795,203,243.6,304.5,111,86,1
Mayur Vihar,Nehru Place,39.78201427520347,5,477,42,70.75051534299152,56.60041227439322,106.12577301448728,78.70061841158983,27,388.220296033223,110.34675594870194,0,23,22,431.2643957100673,218.9372723854246,0,269.06176785282327,71.60666955369945,0.42,0.336,0,0,0.24631119505130797,354,424.8,531.0,274,74,1
Shahdara,Sarojini Nagar,20.457935756014223,9,889,13,39.516703158281004,31.613362526624805,59.275054737421506,43.420043789937196,34,179.4644338360052,58.17959227727043,0,38,38,209.38945942496616,203.19150448646863,0,96.16862497954322,30.85463017828004,0.13,0.10400000000000001,0,0,0.7001539057156267,220,264.0,330.0,182,81,1
Rohini,Okhla,12.314937506219655,4,416,28,26.591685349959974,21.27334827996798,39.88752802493996,28.310022419951967,35,79.43987744351207,32.79428896254604,0,30,40,147.41870225700444,79.04669626629733,0,86.78324106480574,35.4803413231687,0.28,0.22400000000000003,0,0,0.28779699095149425,379,454.8,568.5,172,91,1
Vasant Kunj,Dwarka,33.35609831779526,8,600,85,59.3120781932748,47.44966255461984,88.9681172899122,59.57449383192976,37,201.67461030881447,102.57761583031123,0,29,48,465.777803604713,224.25907870548846,0,130.56859116726463,52.75337793064914,0.85,0.68,0,0,0.5551359888552121,266,319.2,399.0,108,117,1
Chandni Chowk,Laxmi Nagar,25.14783830813116,4,414,83,73.22076098787804,58.57660879030243,109.83114148181706,77.06491318545365,25,176.8124315523797,99.55723835597878,0,24,38,259.4390186226933,144.2014813826536,0,90.50516963977735,25.30589744267729,0.83,0.664,0,0,0.3375707746975454,272,326.4,408.0,175,86,1
Rajouri Garden,Janakpuri,25.16855488704146,6,658,2,36.25588180765999,29.004705446127993,54.383822711489984,41.50705816919198,20,203.81711701337002,90.24789602574094,0,30,38,347.6104562618457,139.57530483721905,0,106.94455203597283,30.007182523637322,0.02,0.016,0,0,0.5080119571643127,225,270.0,337.5,285,141,1
Janakpuri,Rohini,29.728512789409894,3,268,31,38.913051664930755,31.130441331944606,58.369577497396136,42.2956619979169,40,252.98924732274648,64.38853366624672,0,29,35,418.5483042909711,181.61910401640304,0,137.13391705107105,47.06528771172505,0.31,0.248,0,0,0.5051994482534977,156,187.2,234.0,162,114,1
Rajouri Garden,Rohini,6.276334079103884,2,61,18,12.370349461722673,9.89627956937814,18.55552419258401,13.444419354067207,26,36.8368511747302,20.11624190865048,0,40,44,72.5214048862999,58.649510164489676,0,49.38378399177777,15.16536783523834,0.18,0.144,0,0,0.23496037193066796,177,212.4,265.5,244,142,0
Lajpat Nagar,Vasant Kunj,6.725840879317567,7,522,99,23.976434451872464,19.181147561497973,35.964651677808696,16.371721342246957,26,49.52361472368667,23.203297262882785,0,12,36,100.01029494719172,40.63511939978862,0,53.54411964490585,8.436868398000799,0.99,0.792,0,0,0.3869277058825972,399,478.79999999999995,598.5,131,126,1
Rohini,Kashmere Gate,21.64902295586649,8,1058,29,42.71007559386671,34.16806047509337,64.06511339080006,45.45209071264006,21,126.49670575815747,67.36800233103884,0,38,30,282.24751874448935,188.8637996669806,0,146.58987943354396,40.94759265320834,0.29,0.23199999999999998,0,0,0.5654729651548214,156,187.2,234.0,218,149,1
Laxmi Nagar,Kalkaji,13.484536053116043,8,833,19,38.59314767180493,30.874518137443943,57.88972150770739,42.51177720616592,26,130.48163159309755,38.49824560155998,0,10,38,156.01613214121915,124.71032592896567,0,82.55514120609435,40.15551209582228,0.19,0.15200000000000002,0,0,0.2121893971792245,283,339.59999999999997,424.5,122,124,1
Connaught Place,Nehru Place,9.168980302915134,10,891,6,25.533429425001266,20.426743540001013,38.3001441375019,27.84011531000152,35,60.80184112070416,26.060846989360442,0,40,48,96.30800287742407,77.72929430327122,0,37.709476642599284,25.934878723337796,0.06,0.048,0,0,0.4758767860150948,235,282.0,352.5,160,106,1
Rohini,Uttam Nagar,33.88290558389829,2,161,6,45.05653207985605,36.04522566388484,67.58479811978407,53.667838495827255,37,220.25814330300236,74.67507451323092,0,28,22,461.5676550045665,239.68522133572202,0,134.82552776768966,47.38643993872201,0.06,0.048,0,0,0.7197738583512772,286,343.2,429.0,132,105,1
Vasant Kunj,Nehru Place,24.24706421081125,5,361,63,43.18015835038536,34.54412668030829,64.77023752557804,43.41619002046243,24,233.8516615694165,91.34099714898448,0,27,27,346.28943267366316,223.43986804977447,0,103.16505928302755,41.69728080300076,0.63,0.504,0,0,0.35730604936832316,215,258.0,322.5,252,124,1
Kalkaji,Laxmi Nagar,34.9243908462831,7,734,52,62.899147415246254,50.31931793219701,94.34872112286938,67.07897689829551,22,267.3984057208716,86.98128158365677,0,33,23,439.6570496418749,293.83311975610286,0,202.43041659988407,40.834104028082805,0.52,0.41600000000000004,0,0,0.7432818662364671,215,258.0,322.5,276,143,1
Rohini,Laxmi Nagar,29.37992262168173,7,916,47,88.53370230790216,70.82696184632174,132.80055346185324,98.44044276948259,38,275.01387399028346,61.129745818696534,0,28,43,393.0223822416558,264.0789868102763,0,179.97285425129365,68.17610156354817,0.47,0.376,0,0,0.7530542151001971,387,464.4,580.5,100,77,1
Moti Nagar,Uttam Nagar,26.505813466819774,7,610,82,82.69459437536453,66.15567550029162,124.04189156304679,87.63351325043743,39,196.8883396737435,78.62894307349123,0,14,21,386.2269088063864,190.81197443197266,0,110.99008192465541,65.96207956010595,0.82,0.656,0,0,0.31607631112698,372,446.4,558.0,107,149,1
Tughlakabad,Lajpat Nagar,19.328477788576375,2,167,80,62.994531313362266,50.395625050689816,94.4917969700434,65.59343757603472,27,141.93291576657728,63.868948040226215,0,35,31,200.68984958135223,173.3808782226845,0,86.5715716885572,19.900501167347002,0.8,0.6400000000000001,0,0,0.2800050929257719,338,405.59999999999997,507.0,132,106,1
Sarojini Nagar,Kashmere Gate,17.669111017367598,3,384,83,66.04628984152086,52.83703187321669,99.06943476228129,68.45554780982503,20,88.97055342084677,52.42195442036956,0,13,42,191.475252940503,114.22577144860261,0,55.23330839813816,30.097342907447377,0.83,0.664,0,0,0.2475995494503837,333,399.59999999999997,499.5,187,117,1
Pitampura,Kashmere Gate,20.31211355025966,5,548,82,64.31626447276396,51.453011578211175,96.47439670914594,65.77951736731674,23,192.18911167863715,60.76633787444687,0,16,22,240.84917407506288,106.54370489063062,0,126.66583506490754,50.95938331217624,0.82,0.656,0,0,0.3923352646171391,157,188.4,235.5,159,64,1
Janakpuri,Rajouri Garden,10.623148955514312,4,507,83,34.195695968068705,27.356556774454965,51.29354395210306,29.834835161682445,44,62.81020134667171,31.49407553273417,0,21,36,146.98357866853837,74.26316398960446,0,50.8044244204463,13.623560816064156,0.83,0.664,0,0,0.4242812575065606,339,406.8,508.5,291,109,1
Shahdara,Moti Nagar,36.11883256997345,10,802,94,80.66558853762966,64.53247083010373,120.99838280644448,83.3987062451556,44,310.81164744542383,136.68898502787025,0,12,28,539.3110538790971,360.071251948113,0,137.8865167196941,57.93293265732739,0.94,0.752,0,0,0.7360415762980141,305,366.0,457.5,222,129,1
Tilak Nagar,Saket,38.22839737011889,5,537,80,58.532603978472224,46.82608318277778,87.79890596770834,59.039124774166666,31,278.40961654924905,140.84222900532188,0,18,32,389.41515006715696,246.17652356775628,0,230.7846798983229,50.78146160289658,0.8,0.6400000000000001,0,0,0.5592164298949915,174,208.79999999999998,261.0,147,121,1
Kashmere Gate,Moti Nagar,18.936310354928,5,578,10,41.84268258871885,33.47414607097508,62.76402388307828,47.21121910646262,23,134.81582276274722,65.02222527825063,0,36,39,228.0748929433858,106.08948046237322,0,98.26873919980547,45.77001864322667,0.1,0.08000000000000002,0,0,0.6634755712944804,194,232.79999999999998,291.0,106,142,1
Rajouri Garden,Kalkaji,14.113945436715008,7,615,85,35.95791755521722,28.766334044173778,53.93687633282583,31.54950106626066,26,139.27107118571558,29.866430556378532,0,27,50,163.30617086273895,73.91054614489131,0,82.73222191139196,34.27857058128339,0.85,0.68,0,0,0.487019642927587,191,229.2,286.5,213,64,1
Moti Nagar,Nehru Place,15.51588325458827,4,539,81,31.8106479025124,25.44851832200992,47.7159718537686,26.97277748301488,40,111.322738916421,52.07411250838412,0,40,38,162.38838760403334,86.02319827049585,0,52.64144744118038,17.20994220270356,0.81,0.6480000000000001,0,0,0.4847228304349807,367,440.4,550.5,206,119,1
Dwarka,Shahdara,29.194520778832807,10,906,32,97.47571526728186,77.9805722138255,146.21357290092277,110.37085832073822,31,272.07340702138276,100.27304782851112,0,33,26,296.0143059854984,201.55498352639555,0,205.84482687767928,78.99567763977853,0.32,0.256,0,0,0.3868581746674238,268,321.59999999999997,402.0,248,107,1
Saket,Lajpat Nagar,8.936365102160012,10,1063,17,33.36782698861742,26.69426159089394,50.051740482926135,35.44139238634091,24,50.01963112578917,33.92910614116528,0,17,39,125.41156944924306,45.579892049756175,0,58.60009648253741,12.695666628548075,0.17,0.136,0,0,0.585092118851666,199,238.79999999999998,298.5,212,137,1
Saket,Tilak Nagar,25.48622288133111,8,661,93,76.71244626923608,61.36995701538887,115.06866940385413,79.0549355230833,32,232.58718804497923,53.1760610262967,0,12,42,287.14713426350824,129.1436404071054,0,164.72478689288437,35.999468241688575,0.93,0.7440000000000001,0,0,0.7377086696667923,176,211.2,264.0,108,65,1
Rohini,AIIMS,32.451068444276245,6,511,52,57.32941891359475,45.8635351308758,85.99412837039213,61.195302696313696,45,303.02599775944987,83.84040269326503,0,11,40,476.44938554449595,200.76131617291063,0,190.77610258835932,97.29059335196392,0.52,0.41600000000000004,0,0,0.31719001396587515,378,453.59999999999997,567.0,135,57,1
Rohini,Karol Bagh,15.540345705587999,6,597,84,44.96909838436774,35.97527870749419,67.45364757655162,42.562918061241284,28,153.4133804947612,44.24869471108782,0,38,38,230.41830681884804,86.33171991482632,0,72.81331331805777,44.23333863002387,0.84,0.672,0,0,0.6043206879972292,150,180.0,225.0,298,116,1
Tughlakabad,Rohini,23.590346723413347,3,435,28,34.07266602088356,27.258132816706848,51.10899903132534,37.08719922506027,28,164.40599493540498,89.26084201001731,0,25,44,305.8500366012491,156.51554975539483,0,178.52043611489174,35.455872910015096,0.28,0.22400000000000003,0,0,0.3137324070167726,278,333.59999999999997,417.0,271,58,1
Vasant Kunj,Mayur Vihar,15.064283899648109,2,337,70,37.762168052919364,30.209734442335492,56.643252079379046,35.91460166350324,20,104.5504626047284,59.23246922763429,0,12,23,225.77427053779417,132.39389600982176,0,92.08383085712497,36.56804388989775,0.7,0.5599999999999999,0,0,0.5682153895121403,397,476.4,595.5,145,113,1
Mayur Vihar,Connaught Place,22.25377566257103,10,880,0,68.06059153278065,54.44847322622452,102.09088729917097,78.87270983933678,24,211.42092254496455,60.404343845152,0,14,46,277.733685203448,167.89939391905543,0,71.37699762971174,27.1469209042957,0.0,0.0,0,0,0.34537419395782953,174,208.79999999999998,261.0,267,113,1
Uttam Nagar,Sarojini Nagar,20.339504169239518,7,440,20,38.3160286980842,30.652822958467365,57.4740430471263,42.17923443770104,27,102.36405843709379,81.30017951672484,0,13,31,298.8715956318069,141.04355633775324,0,88.96582066808516,28.234459678765916,0.2,0.16000000000000003,0,0,0.6666540607830205,198,237.6,297.0,155,130,1
Uttam Nagar,Vasant Kunj,27.38568997609137,7,299,56,61.73265843345999,49.38612674676799,92.59898765018998,67.27919012015198,25,270.39131532873944,77.54465096638913,0,19,31,332.17146117476796,161.53651812547622,0,201.59623258222834,67.35451275688365,0.56,0.44800000000000006,0,0,0.3041278191067245,388,465.59999999999997,582.0,278,82,1
Uttam Nagar,Tughlakabad,6.602031183016173,5,382,92,25.03001472243704,20.024011777949635,37.54502208365556,18.03601766692445,20,38.7037308017541,18.125352082590346,0,19,27,94.24912222566462,64.36998568709278,0,27.40140338148191,13.837560510209245,0.92,0.7360000000000001,0,0,0.5870428956108844,173,207.6,259.5,288,74,1
Lajpat Nagar,Connaught Place,25.853927945781322,9,980,91,59.988607476012156,47.99088598080973,89.98291121401823,57.98632897121458,33,255.43319140569247,74.62922261310845,0,14,24,384.90982684273,129.77324084946375,0,136.5493239263989,61.72400186447489,0.91,0.7280000000000001,0,0,0.24987829745939116,217,260.4,325.5,207,64,1
Chandni Chowk,Greater Kailash,28.603350143824674,3,259,8,39.772731963654536,31.81818557092363,59.659097945481804,46.92727835638544,35,208.68428359469135,109.11670598657868,0,39,34,418.63498813273736,276.2886005758081,0,161.47392515428575,83.83921800636291,0.08,0.064,0,0,0.39839626758082414,220,264.0,330.0,240,128,1
Sarojini Nagar,Saket,29.156468073035644,5,502,25,40.913100809857355,32.730480647885884,61.36965121478603,45.095720971828825,33,280.71493738342633,89.4947000279384,0,35,37,432.7968197169106,239.61817898162192,0,197.479688604622,55.56066081503895,0.25,0.2,0,0,0.39529452222407446,326,391.2,489.0,294,106,1
Tughlakabad,Laxmi Nagar,20.951731557826903,2,96,44,39.25594519290892,31.404756154327135,58.88391778936338,42.1071342314907,35,141.98827226191514,63.627877588130715,0,37,50,220.3210748614506,201.88248687938352,0,123.03348608424258,21.65663083994505,0.44,0.35200000000000004,0,0,0.5155678543340809,347,416.4,520.5,284,63,1
Uttam Nagar,Laxmi Nagar,27.426398441474525,7,534,67,63.526654587989455,50.821323670391564,95.28998188198418,67.43198550558733,20,176.03848694216288,70.16054929966343,0,35,41,332.9455050212178,161.95585338060994,0,217.25016245386357,46.938967607467575,0.67,0.536,0,0,0.3701355536721172,202,242.39999999999998,303.0,249,87,1
Shahdara,Nehru Place,36.5907806017498,5,510,66,69.22606019870551,55.38084815896441,103.83909029805827,74.2712722384466,32,206.6999060777568,90.93430194796659,0,21,31,478.7314269550626,344.8135943915011,0,189.07513565121025,99.46127406179384,0.66,0.528,0,0,0.2475849222300125,166,199.2,249.0,208,61,1
Saket,Uttam Nagar,24.39352792414937,2,275,45,59.530002588647285,47.62400207091783,89.29500388297093,65.83600310637674,34,177.86489489941675,81.17564826356262,0,40,25,268.5084316088635,153.42130598639505,0,190.60193892745605,43.16459803615146,0.45,0.36000000000000004,0,0,0.48613313739371394,276,331.2,414.0,133,63,1
Vasant Kunj,Rajouri Garden,34.99424535745328,3,235,45,48.58162477932509,38.86529982346008,72.87243716898763,52.8979497351901,40,270.86860577673093,138.68426543448882,0,24,20,471.2437954300221,221.86771664826213,0,208.31421609216966,104.61602817356638,0.45,0.36000000000000004,0,0,0.4828759321518314,286,343.2,429.0,265,58,1
Janakpuri,Lajpat Nagar,13.32489935671978,2,159,46,39.85905451065142,31.887243608521135,59.78858176597713,42.6308654127817,31,77.83485259493884,46.90980811724067,0,29,41,168.70330445335662,99.3047551803843,0,85.65020448229488,39.194575260835016,0.46,0.36800000000000005,0,0,0.5040073164680461,187,224.4,280.5,116,88,1
AIIMS,Dwarka,8.461873426162706,6,461,49,22.25351048619841,17.80280838895873,33.38026572929762,20.504212583438093,41,74.30153870918954,33.629827534335746,0,13,41,85.74461681824744,68.43641211173988,0,35.80268951662758,15.290957596694406,0.49,0.392,0,0,0.7141661827513719,155,186.0,232.5,181,64,1
Rohini,Kashmere Gate,37.84552300178419,3,300,35,64.71712502999955,51.773700023999645,97.07568754499933,73.06055003599947,24,366.2557625090174,113.79222927363536,0,33,25,459.47561703447525,261.2726550419916,0,162.12770802650823,86.24100238830167,0.35,0.27999999999999997,0,0,0.5914427985414155,151,181.2,226.5,182,141,1
Kalkaji,Shahdara,37.20787856055734,8,590,63,57.030302037573755,45.624241630059004,85.54545305636063,59.436362445088506,24,195.84044703475257,135.9222153299489,0,35,47,389.55630073512174,225.61505377455975,0,174.1925974757775,48.721231453237635,0.63,0.504,0,0,0.4058983947618333,292,350.4,438.0,170,105,1
Lajpat Nagar,Okhla,9.860740763059855,2,229,59,20.24585411950711,16.19668329560569,30.368781179260665,17.695024943408534,29,55.93175891585627,35.72651001818264,0,16,30,123.63744977021477,74.8069940345231,0,33.207101861016206,28.46900051397273,0.59,0.472,0,0,0.7686790753599533,351,421.2,526.5,287,121,1
Greater Kailash,Sarojini Nagar,13.77924224711238,7,801,2,46.43210473804397,37.14568379043518,69.64815710706596,53.11852568565276,29,80.01606468077105,54.941873040508206,0,12,33,141.21561947511606,85.13869350591314,0,108.1905095422827,15.762653116043783,0.02,0.016,0,0,0.7371420823991663,351,421.2,526.5,126,105,1
Kashmere Gate,Shahdara,36.526258164065354,2,152,48,51.01857632482719,40.814861059861755,76.52786448724078,56.02229158979262,32,312.0134635188136,96.49655127683407,0,16,24,530.6850309299583,216.53362615976627,0,117.99181049997237,68.50769012360693,0.48,0.384,0,0,0.5522575242280288,271,325.2,406.5,160,104,1
Moti Nagar,Janakpuri,19.75322968982684,3,421,99,54.09301535625141,43.274412285001134,81.13952303437712,52.7116184275017,41,140.83401344888924,71.28085646215142,0,22,49,282.3839626597096,105.56872660856337,0,64.03876179961172,24.68938268584569,0.99,0.792,0,0,0.6662139694910026,353,423.59999999999997,529.5,112,137,1
Shahdara,Uttam Nagar,21.064241916494325,6,582,53,37.33242548866329,29.865940390930632,55.998638232994935,36.998910586395944,24,201.45988529447837,55.073224842068576,0,18,49,295.7376604830669,134.70639842048428,0,126.51280140840665,55.26276277095021,0.53,0.42400000000000004,0,0,0.5883762952290188,227,272.4,340.5,132,91,1
Moti Nagar,Vasant Kunj,21.50467570077273,9,823,80,70.71538995941104,56.57231196752883,106.07308493911657,72.65846795129325,24,115.25571269001459,60.98793563017914,0,30,32,267.4404035834725,153.5364977324519,0,73.88732117997982,27.628435733986077,0.8,0.6400000000000001,0,0,0.2860064833077039,183,219.6,274.5,103,68,1
Nehru Place,Uttam Nagar,37.58674516069498,6,512,26,72.17830266184144,57.742642129473154,108.26745399276217,82.61396319420973,29,368.0768260748907,83.51235286827692,0,39,32,380.1198951570709,235.65187277472802,0,195.0541309799714,48.57776757306074,0.26,0.20800000000000002,0,0,0.5375300363004745,359,430.8,538.5,109,137,1
Tughlakabad,Chandni Chowk,32.18465033875404,7,642,2,64.3732148610315,51.498571888825204,96.55982229154725,75.2478578332378,45,265.57317998294116,95.44645591759127,0,20,39,392.9883244062899,188.66537948618245,0,149.35477313957338,91.32123937137047,0.02,0.016,0,0,0.215681612366474,202,242.39999999999998,303.0,234,135,1
Connaught Place,Nehru Place,14.418088069908231,2,70,72,30.970736806484414,24.776589445187533,46.45610520972662,28.564884167781297,37,139.16993798124776,39.085479477488306,0,30,40,156.0374833170987,87.40201526296867,0,45.15895800797174,20.557668557183515,0.72,0.576,0,0,0.3411957586184331,265,318.0,397.5,296,93,1
Nehru Place,Rohini,14.652327985369968,8,772,18,35.69762660647909,28.558101285183273,53.546439909718636,39.2371519277749,26,103.93345111202159,37.941016101175826,0,22,24,175.70866204639267,89.84651972016725,0,80.32958063948837,34.75838449763161,0.18,0.144,0,0,0.29912927070985074,214,256.8,321.0,255,85,1
Tilak Nagar,Uttam Nagar,38.40076986392957,5,526,6,66.07612674146812,52.860901393174494,99.11419011220218,77.69135208976174,23,205.26753845359994,81.95395709164698,0,21,29,496.9275160162653,305.1194030763699,0,159.0196589663027,104.4239081661564,0.06,0.048,0,0,0.6535425639332282,215,258.0,322.5,138,87,1
Uttam Nagar,Saket,7.088796226177797,4,331,71,24.840987851502522,19.87279028120202,37.261481777253785,20.409185421803024,31,52.80828041640002,18.32028608456753,0,32,40,90.40539098645452,41.46605782824333,0,47.782154108108735,15.605114044833712,0.71,0.568,0,0,0.2801155834828492,155,186.0,232.5,190,135,1
Greater Kailash,Karol Bagh,28.385253245461108,7,658,3,64.75144302201316,51.80115441761053,97.12716453301974,75.70173162641579,35,201.1374976480379,67.7111125758902,0,21,40,302.24349755449595,235.96051466492275,0,85.19204500755241,80.145473457899,0.03,0.024,0,0,0.37283938698724123,201,241.2,301.5,207,55,1
Janakpuri,AIIMS,12.284588283101957,10,1075,20,35.10075448409809,28.080603587278475,52.651131726147135,36.32090538091771,33,121.90279354737413,29.236595614628715,0,16,25,171.647070063868,103.20568190649259,0,43.41497674468648,29.133295089960097,0.2,0.16000000000000003,0,0,0.6408740403759283,363,435.59999999999997,544.5,221,104,1
Nehru Place,Tilak Nagar,35.31278575467372,9,869,70,70.62528301802075,56.5002264144166,105.93792452703113,73.5503396216249,40,265.91569777003826,117.9529496152242,0,35,39,438.57177063018946,197.3457142417349,0,166.2998662884222,69.14135496241758,0.7,0.5599999999999999,0,0,0.2619186974889133,337,404.4,505.5,246,130,1
Greater Kailash,Karol Bagh,11.349204621656003,4,418,30,29.013496159652195,23.21079692772176,43.520244239478295,30.016195391582634,27,112.71206166560303,26.538703577792486,0,19,35,166.41875355846486,109.8438646249433,0,57.67731385095719,21.57349209865132,0.3,0.24,0,0,0.7688138888329941,216,259.2,324.0,212,52,1
Lajpat Nagar,Saket,26.21497653040439,7,650,94,57.1232837387986,45.69862699103888,85.6849256081979,55.74794048655831,22,252.84796262461984,54.40586605593493,0,36,24,292.61763044950095,215.60418295410693,0,112.77620277034066,54.23851932023208,0.94,0.752,0,0,0.6052393164296033,304,364.8,456.0,253,135,1
Saket,Karol Bagh,19.481402445754437,3,349,1,35.766600111268076,28.613280089014463,53.649900166902114,41.91992013352169,24,127.14232156351798,55.82696100645902,0,23,33,288.58124697810285,108.23210161227996,0,145.7046954984674,40.360890667489876,0.01,0.008,0,0,0.47053975103033935,168,201.6,252.0,220,132,1
Kalkaji,Nehru Place,25.725050525550717,5,557,93,72.58250429151559,58.06600343321247,108.87375643727339,74.4990051498187,41,129.86018579898504,92.55523667468854,0,27,35,284.36736055976127,214.98797680765742,0,99.72378918743615,30.456040856522964,0.93,0.7440000000000001,0,0,0.5987579746065946,238,285.59999999999997,357.0,210,68,1
Kalkaji,Sarojini Nagar,26.76190679123874,5,447,46,44.90981678181769,35.92785342545415,67.36472517272654,47.69178013818122,32,252.38471263324874,64.51715040780837,0,36,29,399.43080301127844,175.18384644764876,0,140.3812527420967,29.971062553135553,0.46,0.36800000000000005,0,0,0.33529007437932734,196,235.2,294.0,141,53,1
Nehru Place,Greater Kailash,36.729507388189475,7,632,34,65.64101620384082,52.51281296307266,98.46152430576123,73.16921944460898,40,295.38594475913715,123.30646163111403,0,26,35,533.684649309269,201.94819049455532,0,272.85269435563987,76.33449323593733,0.34,0.272,0,0,0.6788061794867999,262,314.4,393.0,273,123,1
Lajpat Nagar,Rajouri Garden,30.6447243842039,10,1101,22,57.36232215484574,45.889857723876595,86.04348323226861,62.83478658581489,30,170.68873957689692,90.31935640737935,0,11,22,310.1471961552695,260.1476004628279,0,166.7867665653559,40.181660451583134,0.22,0.17600000000000002,0,0,0.6809031481323107,355,426.0,532.5,170,125,1
Uttam Nagar,Nehru Place,21.84530455670157,4,245,70,53.78292526642922,43.02634021314338,80.67438789964382,55.33951031971506,44,130.5992064925155,76.72565408070223,0,35,35,224.75700290033126,204.228974695996,0,104.83292283959177,37.54210591744418,0.7,0.5599999999999999,0,0,0.27958080750479847,250,300.0,375.0,264,102,1
Rohini,Vasant Kunj,36.932717416432894,6,679,49,56.46176801671795,45.16941441337436,84.69265202507692,60.75412162006153,29,247.93712225847779,120.00560282833065,0,37,39,480.94919028712616,334.1328883262095,0,287.5907292533184,57.58869278199963,0.49,0.392,0,0,0.6051036442866868,320,384.0,480.0,208,116,1
Saket,Tilak Nagar,23.4504986868766,6,706,49,67.91115643024042,54.32892514419234,101.86673464536064,74.49338771628851,34,124.3743568368974,83.74746738224506,0,25,21,289.1460973179237,187.57564820665618,0,75.56626804233423,32.57164443292911,0.49,0.392,0,0,0.5477094752345567,153,183.6,229.5,139,52,1
Dwarka,Kalkaji,13.88522410399027,8,771,46,36.35566469597809,29.084531756782475,54.53349704396714,36.42679763517371,21,86.60237990185186,49.950480748882825,0,37,43,142.88392907764177,84.11068533477797,0,92.78542079353247,35.44231763456785,0.46,0.36800000000000005,0,0,0.7879034023835381,352,422.4,528.0,135,67,1
Uttam Nagar,Kashmere Gate,29.847291604939713,10,807,77,56.46483205187507,45.17186564150006,84.6972480778126,56.757798462250086,35,153.63464980244288,89.54922982926911,0,11,48,325.40055234815964,290.52010845673703,0,204.51088930840683,48.054819358157204,0.77,0.6160000000000001,0,0,0.7904910670089573,166,199.2,249.0,299,107,1
Karol Bagh,Laxmi Nagar,8.92572103278013,5,520,93,35.20453907753313,28.163631262026502,52.80680861629969,29.845446893039757,42,64.13530138498261,21.97394054273744,0,13,38,89.97608271264284,73.30151122184347,0,27.543239274660653,15.743634194438764,0.93,0.7440000000000001,0,0,0.47439263924088626,224,268.8,336.0,103,118,1
Laxmi Nagar,Sarojini Nagar,31.93132340321612,5,478,36,43.82144039781367,35.057152318250935,65.7321605967205,47.5857284773764,22,304.7340536370403,82.80552359314837,0,11,50,478.6511499898632,281.4843232920817,0,159.61824929887177,67.58095515837866,0.36,0.288,0,0,0.27567409425656625,175,210.0,262.5,131,125,1
Chandni Chowk,Sarojini Nagar,22.642664123084945,7,797,74,54.14566005195534,43.316528041564275,81.21849007793301,53.9747920623464,34,209.72085379562301,70.67808097518629,0,20,43,251.01184392625575,217.76422248014677,0,100.29952589346884,43.39694216286919,0.74,0.592,0,0,0.7318372631010801,357,428.4,535.5,281,88,1
Shahdara,Moti Nagar,37.3007456256005,2,58,1,90.99574467355782,72.79659573884626,136.49361701033672,109.19489360826938,38,296.99376978338023,103.47582761829412,0,31,41,469.79743650574613,299.36892783415595,0,147.8474617078673,88.77583576669613,0.01,0.008,0,0,0.37693166786103993,252,302.4,378.0,189,111,1
Moti Nagar,Greater Kailash,32.7274002665535,8,683,91,79.67554731610255,63.740437852882046,119.51332097415383,82.61065677932307,30,181.9317471490395,104.90301992378059,0,40,47,385.0386790481441,250.49351820681505,0,196.84597319581573,88.55551999825543,0.91,0.7280000000000001,0,0,0.5318421626048875,327,392.4,490.5,110,57,1
AIIMS,Saket,18.53498911895034,2,85,16,22.31206276085539,17.849650208684313,33.46809414128309,25.37447531302647,33,177.20835549850733,41.36299623082126,0,27,48,203.1028080820976,132.29140585407308,0,126.33592170927155,27.512536186244855,0.16,0.128,0,0,0.7955217959894791,209,250.79999999999998,313.5,237,127,1
Vasant Kunj,Kashmere Gate,30.965900912964624,5,533,11,56.699957671848395,45.35996613747872,85.0499365077726,65.23994920621807,29,156.28755098199872,119.30225407070085,0,20,29,424.94807393344087,218.4625941486526,0,128.60966277323115,55.024877822336,0.11,0.08800000000000001,0,0,0.464744528525615,230,276.0,345.0,198,76,1
Nehru Place,Saket,36.69981927806034,3,296,87,53.09126047634374,42.473008381075,79.63689071451562,53.30951257161249,30,338.6780719758825,105.77446238213376,0,36,50,483.3034465059728,266.63521979279454,0,236.5968551467153,44.31355972239342,0.87,0.6960000000000001,0,0,0.3694102565396211,163,195.6,244.5,183,90,1
